product_id,product_name,Product_Category,Product_Brand,Product_Type,Customer_ID,order_id
57780,Curved TV,Electronics,Sony,Television,46174,1110242
57791,Floor lamps,Home Decor,IKEA,Lighting,67434,5955800
57794,Asus ZenBook,Electronics,Apple,Laptop,50039,4768744
57811,Root beer,Grocery,Pepsi,Soft Drink,21779,9655606
57826,Huawei MediaPad,Electronics,Samsung,Tablet,81892,8049037
57827,Literary fiction,Books,HarperCollins,Fiction,99706,4917517
57828,Coffee maker,Home Decor,Bed Bath & Beyond,Kitchen,80178,6928240
57838,Games,Books,Penguin Books,Children's,18725,1778668
57848,Tape measure,Home Decor,Home Depot,Tools,64649,5076024
57853,Mini fridge,Electronics,Whirepool,Fridge,46601,4503752
57863,QLED TV,Electronics,Samsung,Television,89060,9783810
57876,Samsung Galaxy Tab,Electronics,Samsung,Tablet,43707,6274200
57879,Purified water,Grocery,Pepsi,Water,69645,8311242
57896,Psychology,Books,HarperCollins,Non-Fiction,50886,8766839
57897,Cargo shorts,Clothing,Nike,Shorts,40341,4000349
57898,Wardrobe,Home Decor,Home Depot,Furniture,79977,6286811
57904,Alkaline water,Grocery,Pepsi,Water,94888,1202623
57905,Spring water,Grocery,Pepsi,Water,47887,6652326
57907,Fruit punch,Grocery,Coca-Cola,Soft Drink,59838,4102365
57910,Off-the-shoulder tee,Clothing,Nike,T-shirt,78903,6105826
57925,Psychological thriller,Books,HarperCollins,Thriller,39482,4626069
57931,Drill,Home Decor,Home Depot,Tools,78484,3680043
57944,HP Spectre,Electronics,Apple,Laptop,33905,7920920
57963,Sofa,Home Decor,Home Depot,Furniture,91042,3941721
57976,Acer Iconia Tab,Electronics,Apple,Tablet,99369,5995206
58002,Historical fiction,Books,Random House,Fiction,24756,2849985
58018,Oxfords,Clothing,Adidas,Shoes,34961,2065492
58029,Off-the-shoulder tee,Clothing,Nike,T-shirt,92986,8479236
58035,Health,Books,HarperCollins,Non-Fiction,22608,1057265
58056,Motorola Moto,Electronics,Sony,Smartphone,50218,6563440
58057,Spring water,Grocery,Coca-Cola,Water,27326,5526340
58059,Business,Books,Penguin Books,Non-Fiction,70331,5552328
58067,Leather jacket,Clothing,Adidas,Jacket,28132,3965927
58073,LG G,Electronics,Samsung,Smartphone,84885,1297810
58075,Decorative pillows,Home Decor,Home Depot,Decorations,93063,8542349
58124,Chocolate-covered nuts,Grocery,Nestle,Chocolate,35980,3920048
58126,Espadrilles,Clothing,Nike,Shoes,82378,2316092
58132,Google Pixel Slate,Electronics,Samsung,Tablet,67607,9626860
58135,Cola,Grocery,Coca-Cola,Soft Drink,76340,8028147
58152,Wireless headphones,Electronics,Sony,Headphones,48818,9001036
58159,Google Pixel,Electronics,Samsung,Smartphone,85459,8787273
58179,Spring water,Grocery,Pepsi,Water,36681,8370941
58183,Flavored water,Grocery,Pepsi,Water,60928,1076117
58185,Dress shirt,Clothing,Zara,Shirt,50186,1552084
58191,Tape measure,Home Decor,Home Depot,Tools,61999,3216308
58194,Fruit punch,Grocery,Pepsi,Soft Drink,67862,7912325
58201,Psychology,Books,Penguin Books,Non-Fiction,29729,3960474
58206,Ground coffee,Grocery,Nestle,Coffee,72703,5018823
58216,Clocks,Home Decor,Home Depot,Decorations,42143,6587444
58217,iPad,Electronics,Samsung,Tablet,76681,1094128
58226,Thriller,Books,Penguin Books,Fiction,28898,5790388
58236,Blouse,Clothing,Zara,Shirt,30230,1471102
58244,Psychology,Books,HarperCollins,Non-Fiction,56096,1713361
58252,Huawei MediaPad,Electronics,Apple,Tablet,32965,2475348
58265,Pillowcase set,Home Decor,Bed Bath & Beyond,Bedding,14259,4796391
58274,4K TV,Electronics,Samsung,Television,97078,7569872
58283,Loafers,Clothing,Nike,Shoes,71523,6869799
58284,Board shorts,Clothing,Nike,Shorts,13353,4611023
58286,Microwave,Home Decor,Bed Bath & Beyond,Kitchen,20060,1978927
58289,LED TV,Electronics,Sony,Television,67486,2049841
58292,Drill,Home Decor,Home Depot,Tools,85246,2789339
58301,Psychological thriller,Books,HarperCollins,Thriller,10585,4848002
58304,Soap dispenser,Home Decor,Bed Bath & Beyond,Bathroom,51612,3587804
58313,Science fiction,Books,Random House,Fiction,77400,5221811
58319,Bed,Home Decor,IKEA,Furniture,59148,8985995
58321,Denim jacket,Clothing,Adidas,Jacket,91888,1878783
58326,LCD TV,Electronics,Samsung,Television,86516,1985340
58330,Memoir,Books,Random House,Non-Fiction,39090,7227490
58357,Action,Books,HarperCollins,Thriller,14612,5968067
58358,V-neck tee,Clothing,Nike,T-shirt,55244,3695142
58359,On-ear headphones,Electronics,Sony,Headphones,44106,1881603
58363,Microsoft Surface,Electronics,Samsung,Tablet,95965,4187161
58375,Varsity jacket,Clothing,Adidas,Jacket,58712,6755909
58377,Memoir,Books,Random House,Non-Fiction,93073,9982116
58380,HP Spectre,Electronics,Apple,Laptop,61990,5440808
58387,Orange soda,Grocery,Pepsi,Soft Drink,20577,6817443
58394,Alkaline water,Grocery,Pepsi,Water,32658,1312746
58404,Memoir,Books,Penguin Books,Non-Fiction,51585,3613682
58423,Biography,Books,Penguin Books,Non-Fiction,79279,9128138
58426,Bookshelf,Home Decor,IKEA,Furniture,98492,2179005
58432,Memoir,Books,Random House,Non-Fiction,19063,3377401
58437,Alkaline water,Grocery,Coca-Cola,Water,29179,1905532
58441,Shift dress,Clothing,Zara,Dress,49038,8100201
58444,Raglan tee,Clothing,Nike,T-shirt,78782,9178282
58449,Mineral water,Grocery,Pepsi,Water,96217,4574895
58461,Parka,Clothing,Adidas,Jacket,86384,6617276
58467,Ceiling lights,Home Decor,IKEA,Lighting,38652,2137390
58470,Mocha,Grocery,Nestle,Coffee,77117,3099088
58502,Mystery,Books,Penguin Books,Fiction,10069,6641548
58508,Cola,Grocery,Coca-Cola,Soft Drink,18097,7857232
58511,Flavored water,Grocery,Pepsi,Water,81741,9014249
58515,Screwdriver set,Home Decor,Home Depot,Tools,15215,4639791
58519,Coffee table,Home Decor,Home Depot,Furniture,79695,3784714
58553,HDR TV,Electronics,Sony,Television,79065,6276332
58562,Top-freezer refrigerator,Electronics,Whirepool,Fridge,75967,1447176
58563,Mineral water,Grocery,Pepsi,Water,68931,2410902
58566,Bottled water,Grocery,Pepsi,Water,38169,3213801
58580,Bed sheet set,Home Decor,Bed Bath & Beyond,Bedding,27508,5130976
58590,LCD TV,Electronics,Sony,Television,74291,5041263
58603,Stainless steel refrigerator,Electronics,Whirepool,Fridge,22900,4753121
58605,Side-by-side refrigerator,Electronics,Whirepool,Fridge,55063,4805911
58613,Pliers,Home Decor,Home Depot,Tools,64850,7783574
58621,OnePlus,Electronics,Samsung,Smartphone,30840,2585111
58623,Fruit snacks,Grocery,Nestle,Snacks,24530,8612854
58641,LG G,Electronics,Sony,Smartphone,45890,2545887
58651,Nightstand,Home Decor,Home Depot,Furniture,26217,3774039
58658,Purified water,Grocery,Pepsi,Water,76000,2195022
58663,Biography,Books,Random House,Non-Fiction,78405,3173328
58664,Leather jacket,Clothing,Adidas,Jacket,54773,8459507
58667,Nokia,Electronics,Samsung,Smartphone,64939,1354568
58677,Pliers,Home Decor,Home Depot,Tools,56826,3341154
58684,Dell XPS,Electronics,Apple,Laptop,56250,8956005
58695,Self-help,Books,Penguin Books,Non-Fiction,93245,7793774
58717,Coconut water,Grocery,Pepsi,Water,82500,7676417
58728,Polo shirt,Clothing,Zara,Shirt,30957,8254504
58731,Motorola Moto,Electronics,Apple,Smartphone,69830,8700978
58749,Denim jacket,Clothing,Adidas,Jacket,71427,8730843
58753,Microsoft Surface Laptop,Electronics,Apple,Laptop,60300,1729954
58763,Curved TV,Electronics,Sony,Television,20591,8298110
58766,Cranberry juice,Grocery,Pepsi,Juice,64606,2947049
58770,Fantasy,Books,HarperCollins,Fiction,93111,5686853
58771,Chocolate bars,Grocery,Nestle,Chocolate,27515,7863303
58775,Games,Books,Penguin Books,Children's,52092,6368849
58800,Microwave,Home Decor,Bed Bath & Beyond,Kitchen,14838,1540361
58806,Bed skirt,Home Decor,Bed Bath & Beyond,Bedding,56229,8096532
58809,Espadrilles,Clothing,Adidas,Shoes,50069,7495760
58824,Bed,Home Decor,Home Depot,Furniture,97659,5985927
58828,Samsung Galaxy,Electronics,Samsung,Smartphone,94953,3236413
58831,Straight-leg jeans,Clothing,Zara,Jeans,31902,3208522
58832,Flavored water,Grocery,Pepsi,Water,11012,8615171
58834,Fruit punch,Grocery,Coca-Cola,Soft Drink,91696,2537363
58852,Bookshelf,Home Decor,IKEA,Furniture,24959,1588009
58854,Non-fiction literature,Books,Random House,Literature,10016,2698271
58855,Gaming headphones,Electronics,Sony,Headphones,86592,2808667
58861,Macchiato,Grocery,Nestle,Coffee,40978,6028032
58864,Trail mix,Grocery,Nestle,Snacks,82840,6905350
58867,QLED TV,Electronics,Samsung,Television,74162,1514420
58873,Romance,Books,Random House,Fiction,86807,2956636
58879,Orange soda,Grocery,Coca-Cola,Soft Drink,37738,5559600
58892,Raglan tee,Clothing,Adidas,T-shirt,44489,3827286
58915,Cocktail dress,Clothing,Zara,Dress,65915,1195090
58939,Motorola Moto,Electronics,Apple,Smartphone,46783,6732146
58952,Mango juice,Grocery,Pepsi,Juice,23184,3119693
58964,Huawei P,Electronics,Sony,Smartphone,78020,6507372
58965,Literary fiction,Books,Random House,Literature,42445,8144666
58972,Portable AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,71110,9510625
59011,Alkaline water,Grocery,Pepsi,Water,31986,5383538
59027,Peacoat,Clothing,Adidas,Jacket,86040,2918406
59032,Nokia,Electronics,Sony,Smartphone,80853,5017672
59046,Horror,Books,Penguin Books,Fiction,43275,6310748
59056,Leather jacket,Clothing,Adidas,Jacket,98408,4962014
59057,Coconut water,Grocery,Coca-Cola,Water,51569,7938707
59061,Iced tea,Grocery,Coca-Cola,Soft Drink,94724,7872811
59066,Chips,Grocery,Nestle,Snacks,91230,3814219
59070,Alkaline water,Grocery,Pepsi,Water,47913,1429594
59074,Orange soda,Grocery,Pepsi,Soft Drink,61556,5735740
59079,Wall sconces,Home Decor,IKEA,Lighting,39437,3115646
59080,Distilled water,Grocery,Coca-Cola,Water,56430,7620749
59091,Mystery,Books,Random House,Fiction,94632,8860904
59094,Fantasy,Books,Penguin Books,Fiction,94709,4808595
59099,Classic literature,Books,Random House,Literature,80956,6185201
59101,Black refrigerator,Electronics,Whirepool,Fridge,61944,4333274
59112,Science fiction,Books,Random House,Fiction,45780,6699774
59119,Modern literature,Books,Random House,Literature,14647,8181191
59121,Self-help,Books,Random House,Non-Fiction,60762,5068297
59140,Sofa,Home Decor,Home Depot,Furniture,79049,6892456
59156,Fantasy,Books,HarperCollins,Fiction,86005,4932090
59162,Literary fiction,Books,HarperCollins,Fiction,21984,6904412
59164,Graphic tee,Clothing,Nike,T-shirt,28604,9248512
59165,Long-sleeve tee,Clothing,Nike,T-shirt,58585,2610092
59168,Candles,Home Decor,IKEA,Decorations,52044,1177254
59174,Spring water,Grocery,Pepsi,Water,31379,2193888
59175,Energy drink,Grocery,Pepsi,Soft Drink,93662,7451593
59190,Sofa,Home Decor,Home Depot,Furniture,74668,5377262
59192,Coffee table,Home Decor,IKEA,Furniture,61602,8953700
59197,Henley tee,Clothing,Nike,T-shirt,58770,8788238
59204,Leather jacket,Clothing,Adidas,Jacket,16357,6394342
59206,Clothing,Books,Penguin Books,Children's,76853,1844361
59220,Denim shorts,Clothing,Nike,Shorts,89819,5312283
59235,Pomegranate juice,Grocery,Pepsi,Juice,76614,4905021
59242,Sculptures,Home Decor,Home Depot,Decorations,14424,4435947
59243,Stainless steel refrigerator,Electronics,Whirepool,Fridge,65618,4440392
59247,Utility knife,Home Decor,Home Depot,Tools,82742,8679928
59257,Puzzles,Books,Penguin Books,Children's,59225,3856074
59258,Espadrilles,Clothing,Adidas,Shoes,25992,2465799
59259,Dystopian,Books,HarperCollins,Fiction,95921,7908144
59263,Horror,Books,Random House,Fiction,44073,2853148
59273,Nightstand,Home Decor,Home Depot,Furniture,56631,9310020
59275,Flannel shirt,Clothing,Zara,Shirt,67883,2123156
59277,Slippers,Clothing,Nike,Shoes,89666,5351039
59279,Dell XPS,Electronics,Apple,Laptop,36023,5483748
59284,Samsung Galaxy Tab,Electronics,Apple,Tablet,99144,6747688
59292,Essays,Books,Random House,Literature,34211,8470861
59303,Wrench,Home Decor,Home Depot,Tools,98894,4790881
59304,Cocktail dress,Clothing,Zara,Dress,94712,4695248
59306,Grapefruit juice,Grocery,Pepsi,Juice,52181,6987987
59309,Thriller,Books,Penguin Books,Fiction,73144,2723044
59320,Business,Books,Penguin Books,Non-Fiction,91654,4041479
59327,Track lighting,Home Decor,IKEA,Lighting,76829,5432855
59340,Science fiction,Books,Random House,Fiction,93013,5312289
59344,Orange soda,Grocery,Coca-Cola,Soft Drink,17562,2757080
59350,Boots,Clothing,Adidas,Shoes,53681,7947501
59352,Sony Xperia,Electronics,Apple,Smartphone,70272,2253722
59360,Comforter,Home Decor,Bed Bath & Beyond,Bedding,58380,2672473
59362,Xiaomi Mi,Electronics,Apple,Smartphone,35485,7930361
59375,Lenovo Tab,Electronics,Samsung,Tablet,76647,9058598
59376,Purified water,Grocery,Coca-Cola,Water,48581,1063697
59395,Scoop neck tee,Clothing,Nike,T-shirt,62786,6599573
59397,Thriller,Books,Random House,Fiction,35690,1762419
59408,Adventure,Books,Random House,Fiction,47132,2789257
59414,Grapefruit juice,Grocery,Pepsi,Juice,23737,2951661
59417,Soap dispenser,Home Decor,Bed Bath & Beyond,Bathroom,17513,2358288
59436,Mirror,Home Decor,Bed Bath & Beyond,Bathroom,85616,9104248
59451,Bed,Home Decor,Home Depot,Furniture,36649,8729333
59456,Clocks,Home Decor,IKEA,Decorations,54863,9295647
59458,Plush toys,Books,Penguin Books,Children's,60914,5644091
59469,Compact refrigerator,Electronics,Whirepool,Fridge,50796,1573656
59486,Slippers,Clothing,Nike,Shoes,97596,4051265
59507,Cola,Grocery,Coca-Cola,Soft Drink,29623,2073495
59520,Google Pixel,Electronics,Apple,Smartphone,78613,8144015
59526,Historical fiction,Books,Random House,Fiction,11835,7365703
59533,OnePlus,Electronics,Sony,Smartphone,11223,4149725
59535,Dust ruffle,Home Decor,Bed Bath & Beyond,Bedding,39200,2096448
59541,Literary fiction,Books,Penguin Books,Fiction,53038,2762015
59551,Mocha,Grocery,Nestle,Coffee,86292,2621194
59556,Microsoft Surface,Electronics,Apple,Tablet,23814,7271755
59563,Lenovo Tab,Electronics,Apple,Tablet,56256,8599252
59571,Detective,Books,HarperCollins,Thriller,20541,2823052
59579,Mini fridge,Electronics,Whirepool,Fridge,69384,3861371
59580,Science fiction,Books,HarperCollins,Fiction,72267,3086057
59586,Chocolate fondue,Grocery,Nestle,Chocolate,36065,4628828
59587,Lenovo Tab,Electronics,Apple,Tablet,66304,6262392
59620,Refrigerator,Home Decor,Bed Bath & Beyond,Kitchen,26483,3652589
59621,Bookshelf,Home Decor,IKEA,Furniture,96841,9834920
59631,Oxfords,Clothing,Adidas,Shoes,97517,9638790
59645,Dining table,Home Decor,IKEA,Furniture,99623,8360419
59654,Science fiction,Books,Random House,Fiction,89745,2860468
59656,Crew neck tee,Clothing,Adidas,T-shirt,73860,3660979
59665,Root beer,Grocery,Coca-Cola,Soft Drink,12933,2582114
59677,Gaming headphones,Electronics,Sony,Headphones,65320,7933030
59700,Wardrobe,Home Decor,IKEA,Furniture,15656,1887733
59703,Parka,Clothing,Adidas,Jacket,16882,5304645
59704,Saw,Home Decor,Home Depot,Tools,84413,5111261
59709,Motorola Moto,Electronics,Apple,Smartphone,41365,9084549
59719,Dishwasher,Home Decor,Bed Bath & Beyond,Kitchen,92733,3308784
59720,Detective,Books,HarperCollins,Thriller,96350,2053432
59721,Espadrilles,Clothing,Adidas,Shoes,83421,2421513
59728,Grapefruit juice,Grocery,Pepsi,Juice,17974,3208709
59730,Iced tea,Grocery,Pepsi,Soft Drink,44035,7656563
59735,Curved TV,Electronics,Samsung,Television,55017,7450972
59738,Swim trunks,Clothing,Nike,Shorts,55628,5627765
59743,Chocolate mousse,Grocery,Nestle,Chocolate,19534,4095477
59759,Sofa,Home Decor,Home Depot,Furniture,39031,9666976
59761,Mineral water,Grocery,Pepsi,Water,84459,2880388
59784,Blender,Home Decor,Bed Bath & Beyond,Kitchen,33141,7074200
59804,Adventure,Books,Penguin Books,Fiction,87989,7227353
59805,Smart TV,Electronics,Samsung,Television,21951,6974688
59836,Travel,Books,Penguin Books,Non-Fiction,55915,6844034
59841,Biography,Books,Penguin Books,Non-Fiction,14540,1879643
59845,Coffee table,Home Decor,IKEA,Furniture,48607,4372286
59848,Poetry,Books,Random House,Literature,52430,8745993
59852,Razer Blade,Electronics,Apple,Laptop,70084,5570685
59872,Noise-cancelling headphones,Electronics,Sony,Headphones,55369,2040410
59874,Mirrors,Home Decor,IKEA,Decorations,19062,8877266
59881,Asus ZenPad,Electronics,Apple,Tablet,46396,5993917
59889,Psychology,Books,Random House,Non-Fiction,62693,4888547
59894,Health,Books,HarperCollins,Non-Fiction,19157,4063246
59895,Chocolate-covered fruits,Grocery,Nestle,Chocolate,56985,9062344
59901,Building blocks,Books,Penguin Books,Children's,88063,4176359
59905,Windbreaker,Clothing,Adidas,Jacket,10614,1391022
59937,Chandeliers,Home Decor,IKEA,Lighting,28947,5148913
59946,LG G,Electronics,Apple,Smartphone,22117,8723302
59949,Distilled water,Grocery,Pepsi,Water,99949,5880877
59953,Pineapple juice,Grocery,Coca-Cola,Juice,63932,6619639
59977,Sports equipment,Books,Penguin Books,Children's,95896,5803787
59980,Fantasy,Books,Random House,Fiction,35299,1836657
60006,Crew neck tee,Clothing,Adidas,T-shirt,46398,7671709
60007,Sparkling water,Grocery,Pepsi,Water,26608,1163956
60014,Dust ruffle,Home Decor,Bed Bath & Beyond,Bedding,93309,1358114
60018,Psychology,Books,Random House,Non-Fiction,88146,4303400
60025,Towel rack,Home Decor,Bed Bath & Beyond,Bathroom,33598,7644224
60042,Bookshelf,Home Decor,Home Depot,Furniture,15395,2884067
60056,Cassette AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,41990,2785030
60059,Apple juice,Grocery,Pepsi,Juice,56001,6905061
60066,Rugs,Home Decor,Home Depot,Decorations,83997,9358667
60074,History,Books,HarperCollins,Non-Fiction,70867,9791769
60076,Caulking gun,Home Decor,Home Depot,Tools,94555,5144186
60106,Skorts,Clothing,Nike,Shorts,31894,6966970
60116,LG G,Electronics,Sony,Smartphone,48471,5167547
60158,Sandals,Clothing,Nike,Shoes,51046,8234708
60169,Sony Xperia Tablet,Electronics,Apple,Tablet,11329,3596931
60171,Huawei P,Electronics,Apple,Smartphone,58561,6413677
60174,Sony Xperia,Electronics,Samsung,Smartphone,20336,3163836
60177,Mineral water,Grocery,Pepsi,Water,50384,4513195
60196,Bomber jacket,Clothing,Adidas,Jacket,51951,3374752
60205,Shower curtain,Home Decor,Bed Bath & Beyond,Bathroom,44315,7419789
60211,Chocolate cookies,Grocery,Nestle,Chocolate,10850,6758586
60215,Graphic tee,Clothing,Nike,T-shirt,74613,4324676
60216,Tank top,Clothing,Zara,Shirt,86168,6436805
60220,Mocha,Grocery,Nestle,Coffee,77511,7830304
60221,Cream soda,Grocery,Coca-Cola,Soft Drink,41979,7677197
60246,Cocktail dress,Clothing,Zara,Dress,27156,3033732
60248,Top-freezer refrigerator,Electronics,Whirepool,Fridge,71423,1548822
60251,HDR TV,Electronics,Samsung,Television,20098,9862869
60262,Popcorn,Grocery,Nestle,Snacks,35078,6643098
60264,Alkaline water,Grocery,Pepsi,Water,88448,1705654
60300,Caulking gun,Home Decor,Home Depot,Tools,81435,5487203
60302,Grape juice,Grocery,Coca-Cola,Juice,22007,9443345
60311,Techno-thriller,Books,HarperCollins,Thriller,66050,6478211
60316,Boyfriend jeans,Clothing,Zara,Jeans,35304,6362846
60319,Table lamps,Home Decor,IKEA,Lighting,47453,1748537
60323,History,Books,HarperCollins,Non-Fiction,98365,5936671
60330,Horror,Books,Penguin Books,Fiction,18869,1562870
60333,Towel rack,Home Decor,Bed Bath & Beyond,Bathroom,41394,5279006
60348,OnePlus,Electronics,Sony,Smartphone,25834,4413980
60352,Adventure,Books,HarperCollins,Thriller,23428,3851252
60354,Coffee beans,Grocery,Nestle,Coffee,89081,7002642
60362,Travel,Books,HarperCollins,Non-Fiction,35537,8270904
60387,Cargo shorts,Clothing,Nike,Shorts,40068,9919288
60401,Iced tea,Grocery,Coca-Cola,Soft Drink,43175,8116333
60415,Skinny jeans,Clothing,Zara,Jeans,33049,6090733
60421,Motorola Moto,Electronics,Apple,Smartphone,49475,2184127
60423,Dark chocolate,Grocery,Nestle,Chocolate,72224,9721664
60429,Smart TV,Electronics,Samsung,Television,22339,8063531
60433,Duvet cover,Home Decor,Bed Bath & Beyond,Bedding,38699,5664776
60434,Sheath dress,Clothing,Zara,Dress,12425,7733426
60436,Off-the-shoulder tee,Clothing,Nike,T-shirt,64340,5385363
60449,Cycling shorts,Clothing,Nike,Shorts,28965,1787071
60461,LG G,Electronics,Samsung,Smartphone,79903,3806899
60464,Dystopian,Books,Penguin Books,Fiction,81975,9140877
60466,Toaster,Home Decor,Bed Bath & Beyond,Kitchen,29129,5595874
60470,Distilled water,Grocery,Pepsi,Water,14257,1942708
60473,Henley shirt,Clothing,Zara,Shirt,95788,5054784
60478,Motorola Moto,Electronics,Apple,Smartphone,49944,2416209
60495,Cooking,Books,HarperCollins,Non-Fiction,99168,4210057
60496,Grape juice,Grocery,Pepsi,Juice,78216,7564190
60502,Mystery,Books,Penguin Books,Fiction,95050,7356197
60515,Henley tee,Clothing,Adidas,T-shirt,37226,4210240
60524,iPhone,Electronics,Sony,Smartphone,28157,9977392
60532,Self-help,Books,Random House,Non-Fiction,27188,5758372
60544,Purified water,Grocery,Pepsi,Water,85016,5264296
60548,Google Pixel Slate,Electronics,Samsung,Tablet,76667,3683277
60552,Root beer,Grocery,Coca-Cola,Soft Drink,43972,6503507
60555,Sports equipment,Books,Penguin Books,Children's,84304,7464204
60569,Bed sheet set,Home Decor,Bed Bath & Beyond,Bedding,11392,4058157
60594,Bluetooth headphones,Electronics,Sony,Headphones,85701,7057285
60608,Thriller,Books,Random House,Fiction,96807,5699469
60611,LG Gram,Electronics,Apple,Laptop,57181,2305919
60612,Mini-split AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,98804,3372155
60629,Windbreaker,Clothing,Adidas,Jacket,67276,4326189
60631,Varsity jacket,Clothing,Adidas,Jacket,90769,6939664
60641,Drill,Home Decor,Home Depot,Tools,74369,7928766
60648,Curved TV,Electronics,Samsung,Television,52909,5513763
60654,Black refrigerator,Electronics,Whirepool,Fridge,66618,9516745
60657,Henley shirt,Clothing,Zara,Shirt,70271,1133969
60676,Xiaomi Mi,Electronics,Samsung,Smartphone,16933,4000679
60690,Psychology,Books,Penguin Books,Non-Fiction,90193,3818376
60699,High-waisted jeans,Clothing,Zara,Jeans,23969,1475466
60704,Essays,Books,Random House,Literature,36894,3001781
60712,Dystopian,Books,Random House,Fiction,75257,7666548
60738,Oxfords,Clothing,Nike,Shoes,57849,4025870
60747,Fantasy,Books,Random House,Fiction,66652,4325908
60755,Nokia,Electronics,Samsung,Smartphone,28475,3736614
60757,Xiaomi Mi,Electronics,Apple,Smartphone,25572,4208872
60758,Curved TV,Electronics,Samsung,Television,39415,9534380
60782,Leather jacket,Clothing,Adidas,Jacket,48579,1072957
60784,Sandals,Clothing,Adidas,Shoes,55259,1632283
60821,Apple juice,Grocery,Pepsi,Juice,14293,7728186
60837,History,Books,HarperCollins,Non-Fiction,90088,9255263
60845,Button-down shirt,Clothing,Zara,Shirt,42764,8459950
60861,Artesian water,Grocery,Pepsi,Water,81511,9050426
60894,Peacoat,Clothing,Adidas,Jacket,77397,7607407
60899,Quilt,Home Decor,Bed Bath & Beyond,Bedding,95585,4048970
60900,Travel,Books,Penguin Books,Non-Fiction,15656,8685581
60908,Microwave,Home Decor,Bed Bath & Beyond,Kitchen,55392,1574171
60912,Picture frames,Home Decor,Home Depot,Decorations,30896,2054868
60918,Electric kettle,Home Decor,Bed Bath & Beyond,Kitchen,41325,2181125
60919,Distilled water,Grocery,Pepsi,Water,67578,5943165
60923,Counter-depth refrigerator,Electronics,Whirepool,Fridge,63935,4317055
60933,OnePlus,Electronics,Samsung,Smartphone,68118,9972200
60934,Comforter,Home Decor,Bed Bath & Beyond,Bedding,26593,2698920
60936,Cooking,Books,HarperCollins,Non-Fiction,24713,3381353
60948,Plasma TV,Electronics,Samsung,Television,83344,7528751
60951,Biography,Books,HarperCollins,Non-Fiction,73628,4621376
60956,Books,Books,Penguin Books,Children's,26814,5443838
60960,Flip flops,Clothing,Nike,Shoes,83745,5103930
60961,Pillowcase set,Home Decor,Bed Bath & Beyond,Bedding,49330,3827596
60970,Amazon Fire Tablet,Electronics,Samsung,Tablet,95996,2690284
60987,Sofa,Home Decor,IKEA,Furniture,77516,1596186
61012,Cola,Grocery,Pepsi,Soft Drink,93483,4266817
61013,Microsoft Surface,Electronics,Apple,Tablet,61663,3065272
61022,Xiaomi Mi,Electronics,Samsung,Smartphone,96140,9683752
61023,Romance,Books,HarperCollins,Fiction,88062,5519894
61028,Crew neck tee,Clothing,Adidas,T-shirt,36358,7323706
61038,Picture frames,Home Decor,Home Depot,Decorations,51872,5264452
61041,Toys,Books,Penguin Books,Children's,61741,3398776
61047,iPhone,Electronics,Sony,Smartphone,35977,3225162
61052,Razer Blade,Electronics,Apple,Laptop,26719,3341413
61055,Henley tee,Clothing,Adidas,T-shirt,45722,3338123
61073,Fantasy,Books,Random House,Fiction,33106,2250360
61085,Bookshelf,Home Decor,IKEA,Furniture,25837,4766242
61098,Slippers,Clothing,Nike,Shoes,88213,2544681
61133,Anthologies,Books,Random House,Literature,26619,1330076
61144,Android TV,Electronics,Samsung,Television,18976,3323340
61151,Boyfriend jeans,Clothing,Zara,Jeans,60656,6684233
61153,Toothbrush holder,Home Decor,Bed Bath & Beyond,Bathroom,52091,9470903
61179,Wall sconces,Home Decor,IKEA,Lighting,75103,6579562
61182,Graphic tee,Clothing,Adidas,T-shirt,35767,7152036
61184,Bed,Home Decor,IKEA,Furniture,85658,6301116
61189,Mocha,Grocery,Nestle,Coffee,32168,5763030
61207,Tank top,Clothing,Zara,Shirt,19905,3599141
61209,Dust ruffle,Home Decor,Bed Bath & Beyond,Bedding,98393,3121200
61227,Side-by-side refrigerator,Electronics,Whirepool,Fridge,97575,8533650
61249,Samsung Galaxy,Electronics,Apple,Smartphone,19674,6651679
61278,Biography,Books,Random House,Non-Fiction,59282,2320035
61279,Dystopian,Books,Penguin Books,Fiction,71333,2596335
61281,Bed skirt,Home Decor,Bed Bath & Beyond,Bedding,25687,1222545
61290,Ceiling lights,Home Decor,IKEA,Lighting,86829,9707342
61296,Bathtub,Home Decor,Bed Bath & Beyond,Bathroom,38051,5166217
61299,High-waisted jeans,Clothing,Zara,Jeans,19949,5693563
61307,Bomber jacket,Clothing,Adidas,Jacket,29731,4295904
61316,Towel rack,Home Decor,Bed Bath & Beyond,Bathroom,94193,1445587
61319,Distilled water,Grocery,Pepsi,Water,91112,8567835
61350,Short stories,Books,Random House,Literature,98168,4529680
61351,Decorative pillows,Home Decor,Home Depot,Decorations,34451,2958665
61356,Flavored water,Grocery,Pepsi,Water,29341,6391465
61360,Bermuda shorts,Clothing,Nike,Shorts,69213,8870502
61362,Decorative pillows,Home Decor,IKEA,Decorations,66909,2210382
61369,Soap dispenser,Home Decor,Bed Bath & Beyond,Bathroom,16998,3721960
61372,Coconut water,Grocery,Coca-Cola,Water,49198,3967575
